nodeId:ID,name,level,:LABEL
411282,灵宝市,District,District
411300,南阳市,City,City
411302,宛城区,District,District
411303,卧龙区,District,District
411321,南召县,District,District
411322,方城县,District,District
411323,西峡县,District,District
411324,镇平县,District,District
411325,内乡县,District,District
411326,淅川县,District,District
411327,社旗县,District,District
411328,唐河县,District,District
411329,新野县,District,District
411330,桐柏县,District,District
411381,邓州市,District,District
411400,商丘市,City,City
411402,梁园区,District,District
411403,睢阳区,District,District
411421,民权县,District,District
411422,睢县,District,District
411423,宁陵县,District,District
411424,柘城县,District,District
411425,虞城县,District,District
411426,夏邑县,District,District
411481,永城市,District,District
411500,信阳市,City,City
411502,浉河区,District,District
411503,平桥区,District,District
411521,罗山县,District,District
411522,光山县,District,District
411523,新县,District,District
411524,商城县,District,District
411525,固始县,District,District
411526,潢川县,District,District
411527,淮滨县,District,District
411528,息县,District,District
411600,周口市,City,City
411602,川汇区,District,District
411603,淮阳区,District,District
411621,扶沟县,District,District
411622,西华县,District,District
411623,商水县,District,District
411624,沈丘县,District,District
411625,郸城县,District,District
411627,太康县,District,District
411628,鹿邑县,District,District
411681,项城市,District,District
411700,驻马店市,City,City
411702,驿城区,District,District
411721,西平县,District,District
411722,上蔡县,District,District
411723,平舆县,District,District
411724,正阳县,District,District
411725,确山县,District,District
411726,泌阳县,District,District
411727,汝南县,District,District
411728,遂平县,District,District
411729,新蔡县,District,District
419001,济源市,City,City
420000,湖北省,Province,Province
420100,武汉市,City,City
420102,江岸区,District,District
420103,江汉区,District,District
420104,硚口区,District,District
420105,汉阳区,District,District
420106,武昌区,District,District
420107,青山区,District,District
420111,洪山区,District,District
420112,东西湖区,District,District
420113,汉南区,District,District
420114,蔡甸区,District,District
420115,江夏区,District,District
420116,黄陂区,District,District
420117,新洲区,District,District
420200,黄石市,City,City
420202,黄石港区,District,District
420203,西塞山区,District,District
420204,下陆区,District,District
420205,铁山区,District,District
420222,阳新县,District,District
420281,大冶市,District,District
420300,十堰市,City,City
420302,茅箭区,District,District
420303,张湾区,District,District
420304,郧阳区,District,District
420322,郧西县,District,District
420323,竹山县,District,District
420324,竹溪县,District,District
420325,房县,District,District
420381,丹江口市,District,District
420500,宜昌市,City,City
420502,西陵区,District,District
420503,伍家岗区,District,District
420504,点军区,District,District
420505,猇亭区,District,District
420506,夷陵区,District,District
420525,远安县,District,District
420526,兴山县,District,District
420527,秭归县,District,District
420528,长阳土家族自治县,District,District
420529,五峰土家族自治县,District,District
420581,宜都市,District,District
420582,当阳市,District,District
420583,枝江市,District,District
420600,襄阳市,City,City
420602,襄城区,District,District
420606,樊城区,District,District
420607,襄州区,District,District
420624,南漳县,District,District
420625,谷城县,District,District
420626,保康县,District,District
420682,老河口市,District,District
420683,枣阳市,District,District
420684,宜城市,District,District
420700,鄂州市,City,City
420702,梁子湖区,District,District
420703,华容区,District,District
420704,鄂城区,District,District
420800,荆门市,City,City
420802,东宝区,District,District
420804,掇刀区,District,District
420822,沙洋县,District,District
420881,钟祥市,District,District
420882,京山市,District,District
420900,孝感市,City,City
420902,孝南区,District,District
420921,孝昌县,District,District
420922,大悟县,District,District
420923,云梦县,District,District
420981,应城市,District,District
420982,安陆市,District,District
420984,汉川市,District,District
421000,荆州市,City,City
421002,沙市区,District,District
421003,荆州区,District,District
421022,公安县,District,District
421023,监利县,District,District
421024,江陵县,District,District
421081,石首市,District,District
421083,洪湖市,District,District
421087,松滋市,District,District
421100,黄冈市,City,City
421102,黄州区,District,District
421121,团风县,District,District
421122,红安县,District,District
421123,罗田县,District,District
421124,英山县,District,District
421125,浠水县,District,District
421126,蕲春县,District,District
421127,黄梅县,District,District
421181,麻城市,District,District
421182,武穴市,District,District
421200,咸宁市,City,City
421202,咸安区,District,District
421221,嘉鱼县,District,District
421222,通城县,District,District
421223,崇阳县,District,District
421224,通山县,District,District
421281,赤壁市,District,District
421300,随州市,City,City
421303,曾都区,District,District
421321,随县,District,District
421381,广水市,District,District
422800,恩施土家族苗族自治州,City,City
422801,恩施市,District,District
422802,利川市,District,District
422822,建始县,District,District
422823,巴东县,District,District
422825,宣恩县,District,District
422826,咸丰县,District,District
422827,来凤县,District,District
422828,鹤峰县,District,District
429004,仙桃市,City,City
429005,潜江市,City,City
429006,天门市,City,City
429021,神农架林区,City,City
430000,湖南省,Province,Province
430100,长沙市,City,City
430102,芙蓉区,District,District
430103,天心区,District,District
430104,岳麓区,District,District
430105,开福区,District,District
430111,雨花区,District,District
430112,望城区,District,District
430121,长沙县,District,District
430181,浏阳市,District,District
430182,宁乡市,District,District
430200,株洲市,City,City
430202,荷塘区,District,District
430203,芦淞区,District,District
430204,石峰区,District,District
430211,天元区,District,District
430212,渌口区,District,District
430223,攸县,District,District
430224,茶陵县,District,District
430225,炎陵县,District,District
430281,醴陵市,District,District
430300,湘潭市,City,City
430302,雨湖区,District,District
430304,岳塘区,District,District
430321,湘潭县,District,District
430381,湘乡市,District,District
430382,韶山市,District,District
430400,衡阳市,City,City
430405,珠晖区,District,District
430406,雁峰区,District,District
430407,石鼓区,District,District
430408,蒸湘区,District,District
430412,南岳区,District,District
430421,衡阳县,District,District
430422,衡南县,District,District
430423,衡山县,District,District
430424,衡东县,District,District
430426,祁东县,District,District
430481,耒阳市,District,District
430482,常宁市,District,District
430500,邵阳市,City,City
430502,双清区,District,District
430503,大祥区,District,District
430511,北塔区,District,District
430522,新邵县,District,District
430523,邵阳县,District,District
430524,隆回县,District,District
430525,洞口县,District,District
430527,绥宁县,District,District
430528,新宁县,District,District
430529,城步苗族自治县,District,District
430581,武冈市,District,District
430582,邵东市,District,District
430600,岳阳市,City,City
430602,岳阳楼区,District,District
430603,云溪区,District,District
430611,君山区,District,District
430621,岳阳县,District,District
430623,华容县,District,District
430624,湘阴县,District,District
430626,平江县,District,District
430681,汨罗市,District,District
430682,临湘市,District,District
430700,常德市,City,City
430702,武陵区,District,District
430703,鼎城区,District,District
430721,安乡县,District,District
430722,汉寿县,District,District
430723,澧县,District,District
430724,临澧县,District,District
430725,桃源县,District,District
430726,石门县,District,District
430781,津市市,District,District
430800,张家界市,City,City
430802,永定区,District,District
430811,武陵源区,District,District
430821,慈利县,District,District
430822,桑植县,District,District
430900,益阳市,City,City
430902,资阳区,District,District
430903,赫山区,District,District
430921,南县,District,District
430922,桃江县,District,District
430923,安化县,District,District
430981,沅江市,District,District
431000,郴州市,City,City
431002,北湖区,District,District
431003,苏仙区,District,District
431021,桂阳县,District,District
431022,宜章县,District,District
431023,永兴县,District,District
431024,嘉禾县,District,District
431025,临武县,District,District
431026,汝城县,District,District
431027,桂东县,District,District
431028,安仁县,District,District
431081,资兴市,District,District
431100,永州市,City,City
431102,零陵区,District,District
431103,冷水滩区,District,District
431121,祁阳县,District,District
431122,东安县,District,District
431123,双牌县,District,District
431124,道县,District,District
431125,江永县,District,District
431126,宁远县,District,District
431127,蓝山县,District,District
431128,新田县,District,District
431129,江华瑶族自治县,District,District
431200,怀化市,City,City
431202,鹤城区,District,District
431221,中方县,District,District
431222,沅陵县,District,District
431223,辰溪县,District,District
431224,溆浦县,District,District
431225,会同县,District,District
431226,麻阳苗族自治县,District,District
431227,新晃侗族自治县,District,District
431228,芷江侗族自治县,District,District
431229,靖州苗族侗族自治县,District,District
431230,通道侗族自治县,District,District
431281,洪江市,District,District
431300,娄底市,City,City
431302,娄星区,District,District
431321,双峰县,District,District
431322,新化县,District,District
431381,冷水江市,District,District
431382,涟源市,District,District
433100,湘西土家族苗族自治州,City,City
433101,吉首市,District,District
433122,泸溪县,District,District
433123,凤凰县,District,District
433124,花垣县,District,District
433125,保靖县,District,District
433126,古丈县,District,District
433127,永顺县,District,District
433130,龙山县,District,District
440000,广东省,Province,Province
440100,广州市,City,City
440103,荔湾区,District,District
440104,越秀区,District,District
440105,海珠区,District,District
440106,天河区,District,District
440111,白云区,District,District
440112,黄埔区,District,District
440113,番禺区,District,District
440114,花都区,District,District
440115,南沙区,District,District
440117,从化区,District,District
440118,增城区,District,District
440200,韶关市,City,City
440203,武江区,District,District
440204,浈江区,District,District
440205,曲江区,District,District
440222,始兴县,District,District
440224,仁化县,District,District
440229,翁源县,District,District
440232,乳源瑶族自治县,District,District
440233,新丰县,District,District
440281,乐昌市,District,District
440282,南雄市,District,District
440300,深圳市,City,City
440303,罗湖区,District,District
440304,福田区,District,District
440305,南山区,District,District
440306,宝安区,District,District
440307,龙岗区,District,District
440308,盐田区,District,District
440309,龙华区,District,District
440310,坪山区,District,District
440311,光明区,District,District
440400,珠海市,City,City
440402,香洲区,District,District
440403,斗门区,District,District
440404,金湾区,District,District
440500,汕头市,City,City
440507,龙湖区,District,District
440511,金平区,District,District
440512,濠江区,District,District
440513,潮阳区,District,District
440514,潮南区,District,District
440515,澄海区,District,District
440523,南澳县,District,District
440600,佛山市,City,City
440604,禅城区,District,District
440605,南海区,District,District
440606,顺德区,District,District
440607,三水区,District,District
440608,高明区,District,District
440700,江门市,City,City
440703,蓬江区,District,District
440704,江海区,District,District
440705,新会区,District,District
440781,台山市,District,District
440783,开平市,District,District
440784,鹤山市,District,District
440785,恩平市,District,District
440800,湛江市,City,City
440802,赤坎区,District,District
440803,霞山区,District,District
440804,坡头区,District,District
440811,麻章区,District,District
440823,遂溪县,District,District
440825,徐闻县,District,District
440881,廉江市,District,District
440882,雷州市,District,District
440883,吴川市,District,District
440900,茂名市,City,City
440902,茂南区,District,District
440904,电白区,District,District
440981,高州市,District,District
440982,化州市,District,District
440983,信宜市,District,District
441200,肇庆市,City,City
441202,端州区,District,District
441203,鼎湖区,District,District
441204,高要区,District,District
441223,广宁县,District,District
441224,怀集县,District,District
441225,封开县,District,District
441226,德庆县,District,District
441284,四会市,District,District
441300,惠州市,City,City
441302,惠城区,District,District
441303,惠阳区,District,District
441322,博罗县,District,District
441323,惠东县,District,District
441324,龙门县,District,District
441400,梅州市,City,City
441402,梅江区,District,District
441403,梅县区,District,District
441422,大埔县,District,District
441423,丰顺县,District,District
441424,五华县,District,District
441426,平远县,District,District
441427,蕉岭县,District,District
441481,兴宁市,District,District
441500,汕尾市,City,City
441502,城区,District,District
441521,海丰县,District,District
441523,陆河县,District,District
441581,陆丰市,District,District
441600,河源市,City,City
441602,源城区,District,District
441621,紫金县,District,District
441622,龙川县,District,District
441623,连平县,District,District
441624,和平县,District,District
441625,东源县,District,District
441700,阳江市,City,City
441702,江城区,District,District
441704,阳东区,District,District
441721,阳西县,District,District
441781,阳春市,District,District
441800,清远市,City,City
441802,清城区,District,District
441803,清新区,District,District
441821,佛冈县,District,District
441823,阳山县,District,District
441825,连山壮族瑶族自治县,District,District
441826,连南瑶族自治县,District,District
441881,英德市,District,District
441882,连州市,District,District
441900,东莞市,City,City
442000,中山市,City,City
445100,潮州市,City,City
445102,湘桥区,District,District
445103,潮安区,District,District
445122,饶平县,District,District
445200,揭阳市,City,City
445202,榕城区,District,District
445203,揭东区,District,District
445222,揭西县,District,District
445224,惠来县,District,District
445281,普宁市,District,District
445300,云浮市,City,City
445302,云城区,District,District
445303,云安区,District,District
445321,新兴县,District,District
445322,郁南县,District,District
445381,罗定市,District,District
450000,广西壮族自治区,Province,Province
450100,南宁市,City,City
450102,兴宁区,District,District
450103,青秀区,District,District
450105,江南区,District,District
450107,西乡塘区,District,District
450108,良庆区,District,District
450109,邕宁区,District,District
450110,武鸣区,District,District
450123,隆安县,District,District
450124,马山县,District,District
450125,上林县,District,District
450126,宾阳县,District,District
450127,横县,District,District
450200,柳州市,City,City
450202,城中区,District,District
450203,鱼峰区,District,District
450204,柳南区,District,District
450205,柳北区,District,District
450206,柳江区,District,District
450222,柳城县,District,District
450223,鹿寨县,District,District
450224,融安县,District,District
450225,融水苗族自治县,District,District
450226,三江侗族自治县,District,District
450300,桂林市,City,City
450302,秀峰区,District,District
450303,叠彩区,District,District
450304,象山区,District,District
450305,七星区,District,District
450311,雁山区,District,District
450312,临桂区,District,District
450321,阳朔县,District,District
450323,灵川县,District,District
450324,全州县,District,District
450325,兴安县,District,District
450326,永福县,District,District
450327,灌阳县,District,District
450328,龙胜各族自治县,District,District
450329,资源县,District,District
450330,平乐县,District,District
450381,荔浦市,District,District
450332,恭城瑶族自治县,District,District
450400,梧州市,City,City
450403,万秀区,District,District
450405,长洲区,District,District
450406,龙圩区,District,District
450421,苍梧县,District,District
450422,藤县,District,District
450423,蒙山县,District,District
450481,岑溪市,District,District
450500,北海市,City,City
450502,海城区,District,District
450503,银海区,District,District
450512,铁山港区,District,District
450521,合浦县,District,District
450600,防城港市,City,City
450602,港口区,District,District
450603,防城区,District,District
450621,上思县,District,District
450681,东兴市,District,District
450700,钦州市,City,City
450702,钦南区,District,District
450703,钦北区,District,District
450721,灵山县,District,District
450722,浦北县,District,District
450800,贵港市,City,City
450802,港北区,District,District
450803,港南区,District,District
450804,覃塘区,District,District
450821,平南县,District,District
450881,桂平市,District,District
450900,玉林市,City,City
450902,玉州区,District,District
450903,福绵区,District,District
450921,容县,District,District
450922,陆川县,District,District
450923,博白县,District,District
450924,兴业县,District,District
450981,北流市,District,District
451000,百色市,City,City
451002,右江区,District,District
451003,田阳区,District,District
451022,田东县,District,District
451024,德保县,District,District
451026,那坡县,District,District
451027,凌云县,District,District
451028,乐业县,District,District
451029,田林县,District,District
451030,西林县,District,District
451031,隆林各族自治县,District,District
451081,靖西市,District,District
451082,平果市,District,District
451100,贺州市,City,City
451102,八步区,District,District
451103,平桂区,District,District
451121,昭平县,District,District
451122,钟山县,District,District
451123,富川瑶族自治县,District,District
451200,河池市,City,City
451202,金城江区,District,District
451203,宜州区,District,District
451221,南丹县,District,District
451222,天峨县,District,District
451223,凤山县,District,District
451224,东兰县,District,District
451225,罗城仫佬族自治县,District,District
451226,环江毛南族自治县,District,District
451227,巴马瑶族自治县,District,District
451228,都安瑶族自治县,District,District
451229,大化瑶族自治县,District,District
451300,来宾市,City,City
451302,兴宾区,District,District
451321,忻城县,District,District
451322,象州县,District,District
451323,武宣县,District,District
451324,金秀瑶族自治县,District,District
451381,合山市,District,District
451400,崇左市,City,City
451402,江州区,District,District
451421,扶绥县,District,District
451422,宁明县,District,District
451423,龙州县,District,District
451424,大新县,District,District
451425,天等县,District,District
451481,凭祥市,District,District
460000,海南省,Province,Province
460100,海口市,City,City
460105,秀英区,District,District
460106,龙华区,District,District
460107,琼山区,District,District
460108,美兰区,District,District
460200,三亚市,City,City
460202,海棠区,District,District
460203,吉阳区,District,District
460204,天涯区,District,District
460205,崖州区,District,District
460300,三沙市,City,City
460400,儋州市,City,City
469001,五指山市,City,City
469002,琼海市,City,City
469005,文昌市,City,City
469006,万宁市,City,City
469007,东方市,City,City
469021,定安县,City,City
469022,屯昌县,City,City
469023,澄迈县,City,City
469024,临高县,City,City
469025,白沙黎族自治县,City,City
469026,昌江黎族自治县,City,City
469027,乐东黎族自治县,City,City
469028,陵水黎族自治县,City,City
469029,保亭黎族苗族自治县,City,City
469030,琼中黎族苗族自治县,City,City
500000,重庆市,City,City
500101,万州区,District,District
500102,涪陵区,District,District
500103,渝中区,District,District
500104,大渡口区,District,District
500105,江北区,District,District
500106,沙坪坝区,District,District
500107,九龙坡区,District,District
500108,南岸区,District,District
500109,北碚区,District,District
500110,綦江区,District,District
500111,大足区,District,District
500112,渝北区,District,District
500113,巴南区,District,District
500114,黔江区,District,District
500115,长寿区,District,District
500116,江津区,District,District
500117,合川区,District,District
500118,永川区,District,District
500119,南川区,District,District
500120,璧山区,District,District
500151,铜梁区,District,District
500152,潼南区,District,District
500153,荣昌区,District,District
500154,开州区,District,District
500155,梁平区,District,District
500156,武隆区,District,District
500229,城口县,District,District
500230,丰都县,District,District
500231,垫江县,District,District
500233,忠县,District,District
500235,云阳县,District,District
500236,奉节县,District,District
500237,巫山县,District,District
500238,巫溪县,District,District
500240,石柱土家族自治县,District,District
500241,秀山土家族苗族自治县,District,District
500242,酉阳土家族苗族自治县,District,District
500243,彭水苗族土家族自治县,District,District
510000,四川省,Province,Province
510100,成都市,City,City
510104,锦江区,District,District
510105,青羊区,District,District
510106,金牛区,District,District
510107,武侯区,District,District
510108,成华区,District,District
510112,龙泉驿区,District,District
510113,青白江区,District,District
510114,新都区,District,District
510115,温江区,District,District
510116,双流区,District,District
510117,郫都区,District,District
510118,新津区,District,District
510121,金堂县,District,District
510129,大邑县,District,District
510131,蒲江县,District,District
510181,都江堰市,District,District
510182,彭州市,District,District
510183,邛崃市,District,District
510184,崇州市,District,District
510185,简阳市,District,District
510300,自贡市,City,City
510302,自流井区,District,District
510303,贡井区,District,District
510304,大安区,District,District
510311,沿滩区,District,District
510321,荣县,District,District
510322,富顺县,District,District
510400,攀枝花市,City,City
510402,东区,District,District
510403,西区,District,District
510411,仁和区,District,District
510421,米易县,District,District
510422,盐边县,District,District
510500,泸州市,City,City
510502,江阳区,District,District
510503,纳溪区,District,District
510504,龙马潭区,District,District
510521,泸县,District,District
510522,合江县,District,District
510524,叙永县,District,District
510525,古蔺县,District,District
510600,德阳市,City,City
510603,旌阳区,District,District
510604,罗江区,District,District
510623,中江县,District,District
510681,广汉市,District,District
510682,什邡市,District,District
510683,绵竹市,District,District
510700,绵阳市,City,City
510703,涪城区,District,District
510704,游仙区,District,District
510705,安州区,District,District
510722,三台县,District,District
510723,盐亭县,District,District
510725,梓潼县,District,District
510726,北川羌族自治县,District,District
510727,平武县,District,District
510781,江油市,District,District
510800,广元市,City,City
510802,利州区,District,District
510811,昭化区,District,District
510812,朝天区,District,District
510821,旺苍县,District,District
510822,青川县,District,District
510823,剑阁县,District,District
510824,苍溪县,District,District
510900,遂宁市,City,City
510903,船山区,District,District
510904,安居区,District,District
510921,蓬溪县,District,District
510923,大英县,District,District
510981,射洪市,District,District
511000,内江市,City,City
511002,市中区,District,District
511011,东兴区,District,District
511024,威远县,District,District
511025,资中县,District,District
511083,隆昌市,District,District
511100,乐山市,City,City
511102,市中区,District,District
511111,沙湾区,District,District
511112,五通桥区,District,District
511113,金口河区,District,District
511123,犍为县,District,District
511124,井研县,District,District
511126,夹江县,District,District
511129,沐川县,District,District
511132,峨边彝族自治县,District,District
511133,马边彝族自治县,District,District
511181,峨眉山市,District,District
511300,南充市,City,City
511302,顺庆区,District,District
511303,高坪区,District,District
511304,嘉陵区,District,District
511321,南部县,District,District
511322,营山县,District,District
511323,蓬安县,District,District
511324,仪陇县,District,District
511325,西充县,District,District
511381,阆中市,District,District
511400,眉山市,City,City
511402,东坡区,District,District
511403,彭山区,District,District
511421,仁寿县,District,District
511423,洪雅县,District,District
511424,丹棱县,District,District
511425,青神县,District,District
511500,宜宾市,City,City
511502,翠屏区,District,District
511503,南溪区,District,District
511504,叙州区,District,District
511523,江安县,District,District
511524,长宁县,District,District
511525,高县,District,District
511526,珙县,District,District
511527,筠连县,District,District
511528,兴文县,District,District
511529,屏山县,District,District
511600,广安市,City,City
511602,广安区,District,District
511603,前锋区,District,District
511621,岳池县,District,District
511622,武胜县,District,District
511623,邻水县,District,District
511681,华蓥市,District,District
511700,达州市,City,City
511702,通川区,District,District
511703,达川区,District,District
511722,宣汉县,District,District
511723,开江县,District,District
511724,大竹县,District,District
511725,渠县,District,District
511781,万源市,District,District
511800,雅安市,City,City
511802,雨城区,District,District
511803,名山区,District,District
511822,荥经县,District,District
511823,汉源县,District,District
511824,石棉县,District,District
511825,天全县,District,District
511826,芦山县,District,District
511827,宝兴县,District,District
511900,巴中市,City,City
511902,巴州区,District,District
511903,恩阳区,District,District
511921,通江县,District,District
511922,南江县,District,District
511923,平昌县,District,District
512000,资阳市,City,City
512002,雁江区,District,District
512021,安岳县,District,District
512022,乐至县,District,District
513200,阿坝藏族羌族自治州,City,City
513201,马尔康市,District,District
513221,汶川县,District,District
513222,理县,District,District
513223,茂县,District,District
513224,松潘县,District,District
